rowid,product_id,customer_id,price,quantity
6110,6834,85675,2379,4
6111,6051,42324,451,4
6112,7561,58241,946,2
6113,7823,58431,2437,2
6114,6216,89302,2882,4
6115,6507,27630,2360,1
6116,6573,89172,1798,3
6117,6142,42451,3897,5
6118,6305,20186,3478,3
6119,6351,60390,3389,5
6120,7490,31201,3832,4
6121,5678,35064,4796,4
6122,7979,64289,4846,3
6123,7757,42155,3076,4
6124,5831,30010,800,4
6125,5881,14926,4599,4
6126,6045,26652,3348,1
6127,7489,66124,1406,4
6128,6483,76104,1665,3
6129,6380,20482,217,3
6130,6146,4233,1821,1
6131,6128,43631,678,3
6132,6203,18197,3530,2
6133,7680,61839,2721,5
6134,6423,16358,3064,1
6135,8354,20871,2954,1
6136,7443,37668,2123,3
6137,6090,62921,3673,1
6138,8821,85679,269,5
6139,7568,71130,2913,2
6140,6290,29377,3210,2
6141,5923,72606,2190,5
6142,8328,71759,3511,4
6143,6855,79147,950,2
6144,8530,21674,870,4
6145,8201,36473,3794,5
6146,8345,26524,3734,5
6147,6150,17844,4957,4
6148,7440,58586,4582,2
6149,5887,41243,3422,2
6150,8605,54911,2233,3
6151,8674,83982,4642,2
6152,8163,78483,1448,2
6153,7333,45043,1022,3
6154,6763,3802,4543,5
6155,5638,16927,859,5
6156,7290,89905,2945,4
6157,8787,78115,247,5
6158,8797,2312,1517,2
6159,7506,88377,3589,1
6160,8558,30508,993,2
6161,6886,41384,2067,2
6162,6670,85708,3755,1
6163,6906,3359,902,2
6164,7508,32809,132,3
6165,8034,21695,2712,4
6166,7089,60795,1107,5
6167,7359,21424,3336,4
6168,6546,31595,854,4
6169,8200,77454,2376,4
6170,6701,16027,2042,5
6171,5676,45396,1578,5
6172,8209,36031,3372,3
6173,5915,28411,1313,2
6174,6216,53746,2882,3
6175,6680,79435,3639,4
6176,8842,62572,4946,4
6177,7108,83327,2040,5
6178,8145,87382,4860,1
6179,8283,68974,395,3
6180,7132,28402,4288,4
6181,7117,5292,568,4
6182,6612,77370,3635,3
6183,7036,82325,3954,1
6184,8022,45575,909,2
6185,8067,36540,1773,2
6186,8470,43232,1410,3
6187,6732,5149,4447,3
6188,6534,11008,1399,2
6189,7893,48507,1938,2
6190,8561,71569,421,5
6191,5659,59677,4661,2
6192,7964,64741,3855,1
6193,6770,44285,1226,5
6194,7108,78362,2040,2
6195,5936,38860,61,5
6196,8818,81022,1065,3
6197,7581,79541,2249,3
6198,8347,47879,4417,4
6199,6668,76006,4640,4
6200,7671,7817,253,3
6201,6005,8360,2630,3
6202,6082,17228,204,4
6203,6189,82271,148,5
6204,8961,82381,3819,3
6205,7640,46902,3025,3
6206,6084,57212,2264,3
6207,8572,76542,3137,1
6208,6932,54642,3823,1
6209,6516,76287,4832,4
6210,6666,64593,1341,5
6211,7171,56240,2149,4
6212,8678,8648,3628,1
6213,7394,21666,820,2
6214,7293,18709,1495,5
6215,8341,20604,2860,1
6216,7600,74299,3777,3
6217,7296,36906,4524,4
6218,8360,22584,1353,1
6219,8937,46379,3235,4
6220,8535,56615,3694,4
6221,8804,31072,3272,2
6222,8544,406,836,1
6223,7073,38582,4592,2
6224,8867,5627,1358,2
6225,6182,78032,4125,4
6226,6814,27252,359,4
6227,7214,68197,3492,5
6228,5669,59546,3816,3
6229,7968,27892,913,3
6230,7952,7905,1189,4
6231,7287,52732,4114,5
6232,6324,46264,3935,5
6233,8603,74589,3823,2
6234,7699,60723,2753,3
6235,8502,69065,917,1
6236,7623,8135,3995,5
6237,8968,32703,3766,2
6238,7512,81027,4871,2
6239,7800,54715,4677,4
6240,7139,4856,514,1
6241,7421,68720,4861,2
6242,7749,71644,499,1
6243,7840,73662,4986,5
6244,8622,72141,2866,5
6245,6288,15390,1745,5
6246,7269,7032,4304,1
6247,8609,28099,3896,5
6248,8818,31047,1065,1
6249,8725,84539,2917,4
6250,7131,23767,1400,2
6251,6242,9227,2703,2
6252,6187,47224,3464,5
6253,5687,37167,1648,4
6254,8713,76179,4329,3
6255,7296,19202,4524,5
6256,6314,25578,4596,4
6257,8602,7596,4088,1
6258,6797,1549,645,2
6259,8133,26064,129,5
6260,8297,84891,2532,2
6261,6075,71330,4186,1
6262,8255,69250,4990,1
6263,8353,39272,4693,5
6264,7400,5584,2158,5
6265,6391,9984,1146,1
6266,5946,65998,53,2
6267,6073,19494,2311,3
6268,7150,18798,100,5
6269,7233,2998,4293,2
6270,7247,19287,2296,3
6271,6507,27347,2360,4
6272,6307,37084,3967,2
6273,6647,6910,1982,3
6274,8825,47351,3493,2
6275,7278,49144,3705,4
6276,5935,54234,959,4
6277,7852,59050,3612,4
6278,8317,14775,4412,3
6279,7089,81815,1107,2
6280,8058,56515,1968,5
6281,5910,19841,1769,4
6282,5917,74565,4425,5
6283,7431,8655,4162,3
6284,8133,49692,129,2
6285,8748,68852,1793,1
6286,7700,66283,4557,5
6287,6069,85705,360,4
6288,7459,23859,2712,3
6289,7107,68294,4140,2
6290,6583,7939,3348,2
6291,8672,5218,3021,4
6292,5801,54255,3335,4
6293,7539,32820,156,3
6294,8645,63662,3573,2
6295,8601,34355,1821,3
6296,7864,19363,3240,4
6297,8266,62660,4421,3
6298,7466,79403,400,2
6299,6531,24259,3060,3
6300,6618,89184,4848,3
6301,8100,7540,4239,1
6302,8265,53724,1711,5
6303,8291,33577,3735,1
6304,8738,39125,2717,3
6305,8442,9287,700,5
6306,5796,24434,4446,1
6307,8558,26105,993,2
6308,5766,64566,4415,5
6309,6774,66846,1468,1
6310,6635,7051,2538,3
6311,7026,19657,2298,5
6312,7405,49485,242,2
6313,7672,35632,1817,4
6314,6618,1507,4848,2
6315,7722,86970,451,1
6316,8989,83206,3709,1
6317,6168,7502,2956,5
6318,7539,47242,156,3
6319,7472,68389,4840,1
6320,8895,48415,4448,5
6321,8171,55915,2842,2
6322,6096,46642,3711,5
6323,7992,86085,2266,4
6324,5649,64179,799,2
6325,8933,26728,3539,4
6326,6082,53099,204,2
6327,5986,53130,875,4
6328,7927,18891,2737,3
6329,8511,3391,4766,5
6330,8499,54197,4750,1
6331,6704,18292,166,3
6332,6851,67434,2517,3
6333,8755,45396,1661,4
6334,7321,83949,4894,4
6335,6700,69125,2833,4
6336,8828,6418,3684,2
6337,7316,21554,2102,5
6338,5848,25756,1595,2
6339,5904,68770,1215,1
6340,5870,22442,1799,5
6341,8368,25813,3251,5
6342,7072,39963,2910,4
6343,7815,22592,2582,2
6344,7820,78863,1807,3
6345,7408,24467,3956,5
6346,7739,16078,2531,5
6347,7092,48921,1214,2
6348,7463,83867,4844,3
6349,7882,88813,1264,4
6350,7740,68358,736,4
6351,7561,75420,946,1
6352,7513,13583,1949,2
6353,7494,47609,2114,1
6354,7342,61926,3994,3
6355,6368,15488,1036,5
6356,6551,79408,1803,5
6357,8650,54751,3616,3
6358,6993,74773,943,1
6359,8682,9004,2348,5
6360,6706,45808,4065,3
6361,7543,31711,2929,5
6362,6026,49768,3253,5
6363,5852,37105,1306,2
6364,6572,51834,3450,1
6365,7300,69835,1958,3
6366,6310,16130,2818,4
6367,6307,7949,3967,3
6368,7235,16367,2940,4
6369,8829,63287,2398,5
6370,7640,51085,3025,5
6371,6208,80772,2135,3
6372,8323,45854,3685,5
6373,6002,21141,3047,4
6374,6723,13721,727,3
6375,8984,82080,546,4
6376,8431,22896,4232,4
6377,8744,81724,2882,1
6378,6463,84741,2399,4
6379,8361,83688,854,4
6380,6780,23913,1739,1
6381,6732,23996,4447,3
6382,7549,16731,4626,1
6383,5682,61570,3295,5
6384,6088,45740,2013,4
6385,6319,41921,3218,4
6386,6796,10130,3498,1
6387,5633,12389,659,1
6388,8482,49917,3582,1
6389,5732,27379,106,4
6390,5823,84917,1047,4
6391,7776,14903,3066,1
6392,8356,21635,4588,2
6393,5853,30074,1730,4
6394,6434,6462,1934,4
6395,5887,82550,3422,5
6396,8159,17162,3676,4
6397,7637,88564,2654,3
6398,6349,32347,4062,3
6399,5691,88269,3495,5
6400,5740,68318,343,2
6401,7328,57332,903,4
6402,7457,32504,1674,4
6403,7539,45591,156,5
6404,8537,68777,1618,1
6405,8955,47698,1486,5
6406,7216,3017,1257,1
6407,8783,42067,231,2
6408,6307,89715,3967,1
6409,8534,6967,2519,5
6410,8736,34159,1378,1
6411,5726,39297,655,2
6412,8367,3766,3221,2
6413,6029,27153,4323,1
6414,6359,60081,4587,1
6415,7319,48450,1213,3
6416,6493,23345,3616,4
6417,7544,30960,2066,1
6418,8573,20995,4763,2
6419,5601,49607,1044,5
6420,8081,88961,3479,1
6421,6877,50896,849,5
6422,8495,78328,4678,5
6423,6323,64722,2511,1
6424,8765,80329,327,1
6425,5958,19319,4589,1
6426,7409,55561,4597,4
6427,7254,45115,4702,4
6428,7400,15856,2158,4
6429,5779,26197,1039,4
6430,8117,17232,504,3
6431,8736,58212,1378,2
6432,8268,8256,1509,1
6433,6854,12963,4248,2
6434,8962,24373,197,4
6435,6241,86553,2604,3
6436,8900,15327,666,1
6437,7772,40181,914,3
6438,7952,34015,1189,5
6439,7322,51085,2434,2
6440,8490,15244,4686,3
6441,7444,34564,1638,2
6442,7989,72532,626,1
6443,8268,7480,1509,1
6444,7138,3008,4063,3
6445,6780,23145,1739,2
6446,8833,35194,1839,2
6447,6201,40766,4374,2
6448,8892,76305,4182,5
6449,6046,82626,1978,4
6450,8339,74560,2034,4
6451,5927,23061,1643,2
6452,6314,22409,4596,4
6453,8654,6992,1736,3
6454,6628,41659,2358,2
6455,6493,34491,3616,1
6456,8804,83437,3272,5
6457,7216,61294,1257,5
6458,7039,65246,3641,2
6459,7025,10871,3172,1
6460,6003,18407,2803,2
6461,6092,10838,2800,2
6462,8959,18732,1728,2
6463,8146,50800,530,3
6464,6945,52436,4995,2
6465,5747,31460,4831,5
6466,6687,84532,450,1
6467,5671,38396,3928,2
6468,6165,14413,3546,4
6469,5913,66154,1431,1
6470,6478,27233,2809,4
6471,6284,5644,4921,3
6472,7147,73604,4066,4
6473,8943,30706,1810,1
6474,7618,43698,2319,4
6475,7437,71934,4828,1
6476,8561,84147,421,5
6477,7413,55244,2466,4
6478,8780,39388,1068,4
6479,7586,82201,3533,5
6480,7380,18452,564,5
6481,8731,54008,1301,5
6482,5969,38713,297,3
6483,6745,67399,3517,3
6484,6494,13046,4028,1
6485,6643,50382,4172,1
6486,6567,31940,4396,1
6487,6896,71384,544,5
6488,8766,62599,1661,4
6489,7970,29764,363,4
6490,6057,69739,4410,1
6491,8503,74058,3280,5
6492,6952,12989,3667,5
6493,5873,62227,1166,5
6494,6411,85643,4216,4
6495,5708,47260,2319,5
6496,6285,29115,4412,3
6497,8695,58271,2012,5
6498,8807,36348,2081,1
6499,6320,2547,2403,2
6500,8133,1724,129,1
6501,7359,40577,3336,4
6502,6360,41023,4120,4
6503,8268,72633,1509,3
6504,8514,51034,2108,1
6505,6269,39660,3308,3
6506,5935,58891,959,4
6507,7443,23224,2123,1
6508,6639,63507,3988,2
6509,7328,23406,903,3
6510,7815,49274,2582,4
6511,7676,60405,3049,3
6512,7864,66020,3240,4
6513,6717,66337,2193,4
6514,7841,41137,4545,3
6515,8311,17762,1998,5
6516,7243,57046,298,1
6517,6840,1822,4501,5
6518,6975,57329,1065,4
6519,8190,79060,4804,1
6520,6612,60041,3635,3
6521,8250,7837,4967,4
6522,5601,77268,1044,2
6523,8201,8194,3794,1
6524,8863,2539,353,4
6525,7300,79524,1958,5
6526,6362,42951,1836,2
6527,8354,56034,2954,5
6528,6067,47898,4192,3
6529,7316,61030,2102,2
6530,6647,53896,1982,3
6531,8254,54389,3109,2
6532,7660,84729,2167,3
6533,8022,21711,909,5
6534,8236,45788,2008,4
6535,8569,69030,1309,1
6536,5964,51315,918,1
6537,8063,38154,2599,3
6538,6364,513,4722,1
6539,6701,62827,2042,3
6540,7816,63098,4918,4
6541,6847,32936,1821,1
6542,7917,55942,4563,2
6543,6488,78259,285,3
6544,8382,69297,699,1
6545,8501,10800,443,2
6546,8575,48436,2990,5
6547,8610,56284,3489,2
6548,8914,36824,3386,3
6549,7769,36819,2280,2
6550,8408,55150,863,3
6551,8355,84362,2110,4
6552,7929,37963,4514,4
6553,7499,12068,1430,4
6554,7229,20646,2460,1
6555,6457,86973,917,1
6556,6431,58375,2555,1
6557,8297,253,2532,4
6558,8068,80329,1852,4
6559,7637,38444,2654,3
6560,8853,3406,4813,1
6561,7460,14714,2733,5
6562,8405,15870,1669,4
6563,8015,57028,2149,2
6564,8504,24985,1631,4
6565,8250,44333,4967,5
6566,7078,62679,4867,2
6567,8366,18281,2429,3
6568,6879,31430,4937,3
6569,5609,57460,1829,5
6570,7864,80106,3240,5
6571,6306,67464,938,2
6572,7504,50616,541,2
6573,7578,88489,163,4
6574,8728,71332,765,3
6575,8647,16109,4597,4
6576,6835,34121,2415,4
6577,5973,3602,1216,4
6578,6273,69981,3517,2
6579,6229,62208,4065,1
6580,7873,34667,3885,2
6581,8556,86369,410,2
6582,7143,67514,89,5
6583,8564,47923,3063,5
6584,6649,57021,2754,3
6585,6596,14358,4007,5
6586,7482,73320,404,1
6587,8007,7065,2762,3
6588,8424,52610,4201,4
6589,6655,30711,584,5
6590,8495,1377,4678,5
6591,8499,51687,4750,5
6592,8981,55848,280,2
6593,6519,20372,2912,5
6594,5925,15493,1170,3
6595,5637,57923,526,5
6596,6077,15729,1287,4
6597,6071,21259,3330,1
6598,5891,16230,473,1
6599,7195,6065,2642,4
6600,7841,86743,4545,5
6601,7169,24287,1461,1
6602,7725,77406,3138,5
6603,6134,24227,4800,5
6604,6631,50243,724,2
6605,8485,7968,1769,4
6606,6168,13723,2956,4
6607,6595,83356,4579,4
6608,6855,47334,950,3
6609,6501,67069,3095,1
6610,8311,18854,1998,2
6611,6100,54898,2883,4
6612,8835,56699,3662,5
6613,8253,53665,147,3
6614,7265,41905,579,1
6615,7428,64538,698,5
6616,6712,61299,4909,4
6617,5708,59242,2319,3
6618,8599,55584,2126,3
6619,7378,13546,2987,5
6620,7020,45706,546,1
6621,6059,86057,4057,3
6622,6202,10249,875,1
6623,6324,47066,3935,4
6624,7777,21136,800,1
6625,7793,86046,3486,4
6626,8684,41545,2636,3
6627,5890,27371,2924,1
6628,7461,63968,4290,3
6629,8795,24890,3703,3
6630,7417,17697,122,5
6631,7232,72767,3797,3
6632,8186,53434,1368,5
6633,8290,50871,3140,5
6634,8556,57691,410,3
6635,6208,63489,2135,3
6636,8998,19798,4220,4
6637,7352,60952,3505,1
6638,7394,65369,820,4
6639,6507,29988,2360,4
6640,7104,54411,253,3
6641,6344,36536,2629,4
6642,5873,19514,1166,5
6643,8399,19555,2521,3
6644,8610,3801,3489,3
6645,8225,73553,209,3
6646,5674,403,1349,2
6647,6756,46938,3023,2
6648,8647,51037,4597,3
6649,5988,70095,1060,1
6650,6598,78103,1262,1
6651,8500,23928,2750,1
6652,6444,82474,315,4
6653,8052,2289,685,1
6654,6308,9179,4595,3
6655,6617,64059,2917,3
6656,7324,57997,2328,4
6657,8079,25446,762,2
6658,5779,67110,1039,5
6659,8409,9411,3210,3
6660,6279,43138,2249,1
6661,8861,70817,4455,4
6662,7740,83309,736,2
6663,8187,38721,4053,4
6664,5968,32581,4375,1
6665,8146,41622,530,5
6666,7540,30826,1862,2
6667,7526,55024,1883,1
6668,8837,64117,2084,3
6669,6081,53448,3746,3
6670,6850,72668,2058,3
6671,8271,34679,3295,5
6672,5937,82680,4367,5
6673,8928,10254,3352,5
6674,8594,77107,3001,3
6675,6894,54000,787,2
6676,5781,84456,3462,2
6677,7600,71025,3777,3
6678,5630,36777,1525,5
6679,7369,45954,4528,4
6680,8044,44564,4204,4
6681,7942,13498,1354,4
6682,5997,53786,2555,1
6683,8189,51921,2356,1
6684,5766,52713,4415,2
6685,7257,16543,1119,4
6686,7390,81572,3193,4
6687,6532,10214,3387,3
6688,8024,18489,802,4
6689,6953,87676,3200,3
6690,8716,63594,1163,2
6691,7506,41432,3589,4
6692,7535,36574,4649,5
6693,8493,44558,2956,4
6694,5797,7782,2567,3
6695,7840,41516,4986,1
6696,6789,421,677,2
6697,7726,18451,2153,3
6698,8245,47772,1196,3
6699,8367,76105,3221,2
6700,5967,81387,4143,3
6701,7933,87464,869,5
6702,8470,47217,1410,3
6703,6146,59660,1821,3
6704,7265,29663,579,4
6705,7641,47811,1676,1
6706,7870,78760,3938,4
6707,6763,22567,4543,1
6708,6165,80888,3546,5
6709,5639,64534,2122,4
6710,8366,54841,2429,2
6711,5784,81078,4344,2
6712,8841,62654,1212,1
6713,8109,73088,1032,1
6714,7405,6141,242,5
6715,8728,64722,765,2
6716,6987,38018,4695,3
6717,8818,84697,1065,3
6718,6865,26775,3386,3
6719,7244,12884,2668,4
6720,7642,85857,2265,3
6721,5840,16403,1814,2
6722,5999,11760,2550,3
6723,6590,30022,1547,4
6724,6494,794,4028,3
6725,7155,36663,1666,5
6726,8867,64249,1358,1
6727,8728,53775,765,1
6728,6117,17270,189,4
6729,8937,35851,3235,5
6730,5745,19488,3514,4
6731,6729,82540,3384,5
6732,7239,60723,4216,1
6733,6599,68214,4910,5
6734,6731,142,906,4
6735,8215,74798,4203,3
6736,6178,26154,1482,3
6737,7735,74460,4125,5
6738,6945,37925,4995,2
6739,6676,13321,3267,1
6740,6771,32626,2573,2
6741,5705,69711,2192,4
6742,6037,6115,2201,5
6743,8706,11837,385,4
6744,8201,66448,3794,3
6745,8465,72938,4568,2
6746,8982,74708,88,3
6747,8953,24584,1121,2
6748,7553,23552,4305,1
6749,7409,86167,4597,5
6750,8762,54545,985,4
6751,6018,25802,4124,2
6752,8725,75991,2917,1
6753,7269,61754,4304,4
6754,7172,46670,4812,1
6755,8956,50815,2662,5
6756,8924,88963,3157,5
6757,6660,43642,4498,5
6758,6953,31469,3200,1
6759,7897,18530,4634,3
6760,8021,26486,4026,1
6761,8537,65513,1618,3
6762,7385,24762,1844,1
6763,7546,72935,329,3
6764,8851,1103,4612,4
6765,7882,55628,1264,2
6766,7095,42494,704,2
6767,8063,78090,2599,3
6768,5988,82847,1060,5
6769,7561,36081,946,4
6770,7295,54007,3795,4
6771,6644,27180,3115,4
6772,7497,65272,4689,2
6773,7009,10612,1270,1
6774,8100,57715,4239,2
6775,8703,26695,3650,4
6776,5741,12696,676,1
6777,7815,52989,2582,4
6778,7784,44965,3115,2
6779,8392,21182,2757,4
6780,5634,67423,4673,4
6781,8409,49035,3210,3
6782,7734,2670,2436,5
6783,5736,64996,3593,4
6784,8797,65892,1517,3
6785,6645,22488,1080,4
6786,7585,68213,2913,2
6787,6429,86540,1015,4
6788,6122,61546,2930,5
6789,8962,27066,197,3
6790,7877,85401,3410,5
6791,8007,8947,2762,4
6792,6326,78913,4904,3
6793,6178,64312,1482,5
6794,7525,53512,1667,2
6795,6074,5844,3461,3
6796,5829,1707,3044,2
6797,7213,64913,3978,1
6798,6725,7583,2011,1
6799,8956,5297,2662,5
6800,7444,53753,1638,3
6801,8416,76185,687,4
6802,7504,48268,541,1
6803,7538,89845,1834,5
6804,5897,82156,2816,1
6805,7308,1484,4862,5
6806,6584,21834,2310,5
6807,8954,70285,661,2
6808,6664,27872,3995,4
6809,6449,88342,4156,5
6810,7065,10169,4342,3
6811,6975,26800,1065,3
6812,7502,43010,3128,3
6813,8902,13049,740,4
6814,6962,41664,223,4
6815,8700,59540,724,3
6816,7396,87956,2289,2
6817,5808,88847,4855,2
6818,7464,23027,991,5
6819,6313,2552,210,1
6820,8366,35419,2429,1
6821,7700,5335,4557,4
6822,8001,21383,4125,2
6823,6201,12361,4374,5
6824,8286,41546,3352,1
6825,8146,19496,530,4
6826,7144,57606,2703,1
6827,6416,11878,214,1
6828,8555,54944,4772,4
6829,8554,20071,196,5
6830,8697,11190,4743,4
6831,6281,69184,1467,5
6832,5908,79046,4693,3
6833,6618,12346,4848,2
6834,5609,52750,1829,4
6835,7567,26537,2105,5
6836,6690,29184,1092,2
6837,8962,7868,197,4
6838,8560,32622,4187,5
6839,8927,45538,2737,1
6840,5760,42112,4615,2
6841,8989,56100,3709,3
6842,5864,899,651,2
6843,6534,42648,1399,4
6844,8609,32100,3896,2
6845,6082,77605,204,4
6846,7455,36922,4581,4
6847,6369,38875,4405,3
6848,6266,56838,3523,4
6849,6069,79212,360,4
6850,6798,82438,4793,2
6851,7611,82570,4441,2
6852,7131,82321,1400,1
6853,8113,24018,969,1
6854,8432,63863,253,5
6855,8114,75659,4641,1
6856,8468,41170,2581,5
6857,7839,54832,2133,3
6858,8266,51170,4421,5
6859,6962,901,223,1
6860,6908,65577,2605,1
6861,8646,72989,1439,1
6862,7895,73800,902,4
6863,8597,71932,942,4
6864,7536,63275,1926,3
6865,6320,24863,2403,5
6866,6457,52880,917,4
6867,6810,25060,4725,3
6868,8583,81225,51,1
6869,8590,12139,4456,3
6870,7343,15453,2551,1
6871,5881,43753,4599,4
6872,7506,12113,3589,5
6873,8712,22588,170,5
6874,6427,9372,2695,1
6875,6290,21929,3210,2
6876,8624,26629,226,5
6877,5822,26628,4211,1
6878,8529,21389,4193,3
6879,7859,38869,3381,3
6880,6207,32913,2766,5
6881,8250,75999,4967,3
6882,5840,45997,1814,4
6883,8718,6354,1821,3
6884,8366,25009,2429,5
6885,5876,4605,4832,2
6886,6423,20292,3064,1
6887,7511,31562,1256,5
6888,8823,36306,496,1
6889,6305,3359,3478,4
6890,7192,63037,3055,3
6891,8072,17901,3774,2
6892,7279,16521,3999,3
6893,8774,63703,2117,4
6894,7946,31677,1281,3
6895,8153,10370,215,5
6896,6402,56399,2432,2
6897,6461,45396,1719,2
6898,6537,5245,4389,1
6899,7988,66846,120,4
6900,7557,11986,4060,2
6901,8731,52814,1301,5
6902,7210,24820,2429,5
6903,8851,64984,4612,5
6904,6645,28407,1080,3
6905,7343,66008,2551,2
6906,6887,42870,2329,4
6907,8528,66361,3460,2
6908,7539,39408,156,3
6909,7004,31115,3526,3
6910,6298,39062,3099,4
6911,6617,38347,2917,4
6912,8357,31354,3475,4
6913,6823,13623,2489,3
6914,8360,64169,1353,2
6915,7222,22060,4701,4
6916,8638,58416,3720,4
6917,6562,6049,4263,5
6918,7372,23572,1262,5
6919,7581,77334,2249,1
6920,6723,37740,727,5
6921,8558,49741,993,1
6922,6836,89255,3714,4
6923,7361,7003,2101,5
6924,5814,19185,3192,5
6925,6095,81408,474,1
6926,6801,41921,1357,3
6927,8811,80885,2358,4
6928,6234,40507,3348,2
6929,8047,80712,370,1
6930,8403,168,3126,4
6931,8510,83443,3249,5
6932,5670,14538,2504,2
6933,7946,69276,1281,4
6934,6552,62549,4382,1
6935,8863,16435,353,4
6936,6660,10314,4498,3
6937,6617,34081,2917,3
6938,6219,70888,510,4
6939,5993,24380,2062,3
6940,7132,19937,4288,5
6941,6870,51210,4025,4
6942,7436,38877,3641,2
6943,8133,53006,129,1
6944,6174,88264,3641,2
6945,7769,89353,2280,4
6946,7343,74934,2551,5
6947,8774,51800,2117,2
6948,8709,49445,1283,2
6949,8451,69401,2197,1
6950,8318,2189,2270,5
6951,6401,3559,553,2
6952,7348,8827,3009,4
6953,5620,26325,3135,5
6954,7581,85201,2249,2
6955,8171,54196,2842,2
6956,7189,56026,724,4
6957,8419,83781,3084,1
6958,6539,6943,4273,2
6959,6358,43231,447,3
6960,7596,20287,4210,3
6961,7913,67208,148,3
6962,5741,40853,676,3
6963,8872,87676,3206,2
6964,6701,86641,2042,4
6965,8624,28967,226,2
6966,7404,42365,1327,1
6967,5888,67661,1445,3
6968,6001,47702,665,5
6969,6299,55390,4526,4
6970,8005,64846,1411,3
6971,5705,11377,2192,5
6972,7190,74459,2389,4
6973,6429,89172,1015,1
6974,6917,89304,3448,5
6975,7913,4888,148,4
6976,6515,15513,579,1
6977,8857,73264,324,2
6978,8669,60376,2690,1
6979,8419,74894,3084,5
6980,7546,83972,329,2
6981,8570,3210,2957,1
6982,8246,10737,2713,3
6983,7893,87443,1938,4
6984,8396,29728,3983,4
6985,6414,85202,3614,3
6986,5891,78244,473,5
6987,6051,80799,451,2
6988,6943,29653,2003,2
6989,7017,62938,4635,1
6990,7699,51968,2753,4
6991,7460,83270,2733,3
6992,6650,354,4888,4
6993,7741,74360,3848,3
6994,7396,52356,2289,1
6995,8114,75609,4641,5
6996,7440,36974,4582,5
6997,7317,65237,4188,1
6998,5600,51856,1491,5
6999,8911,56951,4077,1
7000,6067,41409,4192,2
7001,5674,37002,1349,4
7002,8186,7968,1368,2
7003,6441,31994,4446,5
7004,7400,51584,2158,2
7005,6415,61581,4572,1
7006,6607,6005,4733,5
7007,5812,83116,767,4
7008,8008,64141,3507,3
7009,7108,41424,2040,3
7010,6911,49460,3142,2
7011,7066,28553,4534,3
7012,5720,1032,3841,4
7013,8471,21625,683,5
7014,5669,62660,3816,3
7015,7110,79705,4506,4
7016,7320,15171,4299,2
7017,8681,71822,4488,2
7018,8093,41579,4650,5
7019,8975,39305,2491,4
7020,6438,52551,4168,1
7021,8981,65435,280,2
7022,6048,48748,1935,3
7023,6256,41137,2766,4
7024,6539,13033,4273,4
7025,6547,1712,4148,1
7026,7383,5399,164,2
7027,8721,27803,4200,5
7028,6897,58683,3760,1
7029,7778,53203,647,4
7030,7037,58847,254,5
7031,8092,71372,2332,1
7032,8603,2402,3823,1
7033,7377,21741,2538,4
7034,6664,27635,3995,5
7035,8562,71865,2588,1
7036,6391,3936,1146,2
7037,8415,77406,303,4
7038,5677,56366,1387,5
7039,6059,56124,4057,1
7040,7100,51034,3855,5
7041,7800,35192,4677,4
7042,7227,45979,4470,4
7043,8363,22745,2208,4
7044,7554,57353,2793,5
7045,7837,77901,3396,4
7046,7183,34998,1032,3
7047,7195,62300,2642,1
7048,6375,43007,3353,2
7049,6196,74553,1714,1
7050,8662,55003,2591,5
7051,7578,35504,163,3
7052,8975,9981,2491,4
7053,7197,47100,2895,1
7054,6157,21317,2191,4
7055,7723,26352,612,4
7056,7450,31454,4403,5
7057,7065,50003,4342,1
7058,6032,71230,1561,1
7059,7233,50958,4293,1
7060,7187,89171,3305,3
7061,7913,46982,148,4
7062,8966,80212,1730,5
7063,8188,3384,2587,1
7064,6607,21642,4733,1
7065,8614,64362,3622,5
7066,8120,63040,2103,2
7067,7654,89484,3935,4
7068,7483,64728,1469,5
7069,8465,17216,4568,3
7070,7504,7149,541,5
7071,6896,9282,544,2
7072,7870,4086,3938,1
7073,6994,56754,51,4
7074,8201,35064,3794,2
7075,8605,84697,2233,5
7076,8493,46278,2956,5
7077,8617,82838,2518,1
7078,6595,72263,4579,5
7079,6273,23138,3517,2
7080,8191,45138,2834,4
7081,6057,51786,4410,5
7082,7348,7180,3009,3
7083,8779,89302,676,3
7084,8215,71050,4203,3
7085,8676,7762,2489,3
7086,8066,52895,400,1
7087,6289,56343,4851,4
7088,6476,81545,4212,3
7089,8866,82860,696,2
7090,8792,54771,3408,1
7091,8768,56564,4420,4
7092,8717,18910,4065,1
7093,7478,53220,3174,2
7094,7441,19919,4427,2
7095,5649,88028,799,3
7096,6285,82396,4412,5
7097,8699,54313,2511,1
7098,5958,62578,4589,3
7099,7540,51968,1862,4
7100,7061,49324,3421,5
7101,6821,74054,4364,5
7102,7457,80772,1674,1
7103,7088,32900,1294,2
7104,7331,63964,2460,2
7105,6277,27447,4771,4
7106,7556,76207,2083,1
7107,8703,25553,3650,5
7108,8837,86243,2084,2
7109,5771,10636,2740,5
7110,5981,85470,1574,2
7111,5998,48225,3487,2
7112,5741,78420,676,4
7113,7067,86576,1717,2
7114,7691,81163,3694,2
7115,6279,88325,2249,5
7116,5812,25333,767,2
7117,6126,55266,1278,4
7118,7005,51632,4735,4
7119,8936,56025,528,3
7120,6920,83731,3433,1
7121,6710,26822,1456,4
7122,5985,27963,2417,4
