7850,54481,164,1,
6078,54214,2684,1,
8338,14293,3386,3,
6597,65569,3639,2,
7513,55125,1319,5,
5624,72970,1621,4,
5839,22973,3470,4,
8975,54435,4139,5,
7756,23408,4307,2,
8667,80291,1469,2,
8918,58690,2420,2,
7976,87469,3490,3,
8264,44666,1183,3,
7261,84423,1168,3,
5602,6743,215,4,
6504,61398,4418,5,
8318,10146,4610,4,
8104,89742,2176,1,
6279,39837,2128,5,
6970,77869,4329,1,
8284,25354,4455,1,
5864,55780,4337,4,
6518,69869,2159,1,
8064,55486,58,4,
6362,74458,3625,4,
8266,63418,657,3,
6087,45091,2008,4,
5602,56685,215,1,
7641,51109,3189,2,
7342,21407,2062,1,
8239,80480,4986,5,
8484,68870,4365,4,
6189,30731,1118,3,
8224,28904,75,4,
8352,35149,3976,1,
8392,29450,4341,2,
7217,78770,715,1,
8285,3482,4213,4,
6713,17268,3335,4,
7776,77296,4420,5,
7152,40525,2641,5,
7629,66628,4214,5,
8025,64915,4688,2,
7896,31416,3911,5,
6301,26575,2446,4,
7796,34452,3527,5,
7633,54013,3635,5,
7833,70944,426,2,
6204,32968,4152,5,
6619,26157,3682,2,
8382,53262,3712,2,
8188,15569,3539,4,
7829,21287,3757,1,
5941,17888,3577,1,
7888,37349,2561,4,
8094,12341,858,4,
7572,71896,3681,2,
8587,83425,145,5,
7628,50174,2372,5,
5799,1708,3939,4,
6367,17141,3030,3,
7606,81585,2228,3,
8501,89352,1814,2,
6728,74950,1956,4,
7186,43311,2691,1,
6748,77689,2821,5,
7332,7560,3331,4,
6486,34782,434,3,
6147,89509,1026,5,
8901,20547,3308,2,
7159,74809,4352,5,
6956,39363,994,4,
6984,86682,3325,1,
8600,64804,4009,1,
6525,48691,113,5,
8708,78695,3089,1,
6253,9323,1763,1,
8540,2648,1494,3,
7146,17951,2797,4,
6160,7091,93,1,
6652,17175,58,1,
7987,7988,1535,5,
7928,87569,3451,4,
5864,25244,4337,1,
7960,394,321,4,
6725,6231,4797,5,
8492,61657,4091,4,
5600,47305,3210,3,
7759,8496,1907,5,
6983,71771,1774,5,
8712,73078,3036,2,
6743,46974,3841,1,
8826,19053,2690,3,
5600,78377,3210,2,
8233,46024,1789,5,
7119,88720,2613,2,
7815,6008,1846,5,
6071,80196,2002,4,
5910,8458,4876,2,
7892,89114,560,4,
8359,87647,1590,3,
6369,59946,810,1,
7294,44177,2214,5,
8177,18677,3101,5,
6610,24737,1539,3,
6357,3961,2732,4,
5971,37276,1268,5,
6707,16343,4743,1,
7028,39395,2619,2,
5975,5532,1228,1,
7820,28924,2287,2,
8410,60026,2669,1,
7110,14842,4974,1,
8769,58969,3913,5,
7378,17272,4270,2,
7033,52619,540,3,
6854,50501,1863,3,
5872,83394,196,3,
5787,20311,3832,3,
8012,85816,4606,1,
5787,56133,3832,5,
6181,37876,986,3,
8668,24025,176,3,
7338,78822,57,4,
6814,50471,2797,4,
7761,79923,4701,1,
8352,53363,3976,1,
8431,26437,294,1,
7403,10986,4216,2,
7584,42647,1453,4,
8532,54034,937,3,
5804,27311,387,1,
8087,3490,2732,4,
8590,41231,1179,3,
6602,16789,565,4,
7380,16990,1461,4,
6666,89011,296,1,
7088,12026,4432,5,
6013,8845,1456,1,
6914,45648,3569,2,
7501,45257,4392,4,
6097,27879,449,1,
8624,7192,3573,2,
6882,27440,2740,3,
8347,9055,4404,4,
7132,18273,1784,5,
8895,63524,1729,1,
6231,48690,680,3,
7878,22156,3273,2,
8694,12008,1304,5,
8370,14400,2061,5,
5963,26502,1205,1,
6833,45707,1482,1,
8881,56329,2296,2,
6413,54053,2812,1,
5960,88196,1126,3,
7215,58112,2535,1,
6147,31121,1026,3,
5731,62933,2178,2,
8324,956,3654,2,
8094,35933,858,5,
7480,65600,1952,1,
6080,63852,3004,1,
7524,8051,3627,2,
6003,51334,1641,4,
8300,30197,4712,5,
8818,13895,548,4,
5909,38819,1235,4,
6303,4938,2098,1,
8921,55265,473,5,
8655,32950,3957,5,
8399,69823,563,5,
6663,66222,3833,1,
6008,11776,648,3,
8716,47155,2377,2,
6450,6724,2741,3,
6774,39051,4844,4,
6912,84199,1449,1,
8280,71453,490,4,
7669,76645,2067,1,
8092,89844,1942,1,
6956,56469,994,3,
7437,17414,2483,5,
7616,37989,1770,5,
8374,3769,3037,5,
7537,20102,1811,4,
7598,37842,109,2,
8192,85138,2559,1,
6199,43826,2746,3,
6630,60024,1621,3,
6453,37171,1318,1,
6938,39531,3308,2,
7439,51280,2279,4,
8628,35788,1681,1,
7244,19357,4243,2,
8976,74025,3289,3,
6909,43000,3620,3,
7680,17550,973,5,
6485,22178,2909,3,
6157,89617,218,4,
8299,57818,3078,3,
6365,38264,1954,1,
6601,79388,4661,2,
8603,60307,509,1,
7362,10341,1101,3,
8477,83303,1235,2,
8959,55581,2188,1,
6866,26635,2869,2,
5927,3231,897,1,
7553,64293,3646,2,
5794,87141,314,4,
6521,6513,2873,5,
7173,46368,3630,4,
6220,29231,1015,4,
5956,5924,2731,5,
6023,44868,1040,5,
8107,44279,4168,3,
7840,6532,3143,2,
6334,28924,3008,3,
8712,23664,3036,5,
7218,47301,3326,5,
7840,73839,3143,5,
6442,46967,4387,1,
7505,26114,2989,5,
8681,65392,2170,3,
6194,20381,3580,1,
5966,39624,1318,5,
8708,2360,3089,1,
6991,41176,1119,3,
8711,63757,3391,2,
